Molecule Name,SMILES
CVD-0006825,Clc1ccc(s1)C1CN(CCO1)C(=O)CCNC(=O)C=C
CVD-0006824,C=CC(=O)NCc1ccc(s1)S(=O)(=O)N1CCOCC1
CVD-0006823,C=CC(=O)N1CCN(Cc2ccc3OCOc3c2)CC1
CVD-0006822,C=CC(=O)N1CCCN(CC1)S(=O)(=O)c1cccc2cnccc12
CVD-0006821,C=CC(=O)NCCC(=O)N1CCN(CC1)S(=O)(=O)c1ccc2CCCc2c1
CVD-0006820,CN(CC(=O)N1CCN(CC1)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O)C(=O)C=C
CVD-0006819,C=CC(=O)N1CCC(CC1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccccc1C#N
CVD-0006818,Cc1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)c1ccc(CNC(=O)C=C)cc1
CVD-0006817,CCN(CC(=O)N1CCCN(CC1)S(=O)(=O)c1cccc2cnccc12)C(=O)C=C
CVD-0006816,CN(CC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(Cl)c1)C(=O)C=C
CVD-0006815,CCCN(CC)C(=O)C1CCN(CC1)C(=O)CCl
CVD-0006814,NS(=O)(=O)c1cccc(CN(CC2CCN(CC2n2os2)C(=O)CCl)Cc2cccc(c2)S(N)(=O)=O)c1
CVD-0006813,CC1(C)CN(CC1N)C(=O)C1CCN(CC1)C(=O)CCl
CVD-0006812,OC(=O)C(Cc1cccc(Oc2ccccc2)c1)NC(=O)C1CCN(CC1)C(=O)CCl
CVD-0006811,CC(C)(C)c1cc(no1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(c1)C#N)C(=O)C=C
CVD-0006810,Cc1cncc(c1)C(N(C(=O)C=C)c1cc(on1)C(C)(C)C)C(=O)NCCc1cccc(F)c1
CVD-0006809,CC(C)(C)c1cc(no1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1)C(=O)C=C
CVD-0006808,CC(C)(C)c1cc(no1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1)C(=O)C=C
CVD-0006807,CC(C)(C)c1cc(no1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)C=C
CVD-0006806,Fc1cccc(CCNC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(F)(F)F)c2cccnc2)c1
CVD-0006805,Oc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(F)(F)F)C(=O)NCCc1cccc(F)c1
CVD-0006804,Fc1cccc(CCNC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(F)(F)F)c2cncc(c2)C#N)c1
CVD-0006803,Cc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(F)(F)F)C(=O)NCCc1cccc(F)c1
CVD-0006802,Fc1cccc(CCNC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(F)(F)F)c2cncc(Cl)c2)c1
CVD-0006801,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1)C(=O)C=C
CVD-0006800,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(c1)C#N)C(=O)C=C
CVD-0006799,Cc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1
CVD-0006798,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1)C(=O)C=C
CVD-0006797,CCN(C(CF)c1ccccc1)C(=O)C1CCN(CC1)C(=O)CCl
CVD-0006796,CCN(CC(C)(C)F)C(=O)C1CCN(CC1C)C(=O)CCl
CVD-0006795,CC(NC(=O)C1CCN(CC1n1os1)C(=O)CCl)(C(O)=O)c1ccccc1
CVD-0006794,CC(=O)NCCC1CNC2C1CC(F)C1CC(CCC21C#N)N1CCCN(CC1)C(=O)CCl
CVD-0006793,CN(C(=O)C1CCN(CC1)C(=O)CCl)c1nc(C)c(s1)C(O)=O
CVD-0006792,Cn1c(CNC(=O)C2CCN(CC2)C(=O)CCl)nc2CCCC(c12)n1os1
CVD-0006791,CCN(CC(=O)N1CCCN(CC1)S(=O)(=O)c1ccc(Cl)s1)C(=O)C=C
CVD-0006790,Clc1cccc(c1)N1C=N[C@@H](Nc2nc(cn3cnnc23)C#N)C1=O
CVD-0006789,Clc1cccc(c1)N1C=N[C@@H](Nc2nccn3cnnc23)C1=O
CVD-0006788,O=C(Cc1ccccc1)Nc1cccnc1CNC(=O)NC1CC1
CVD-0006787,C=CC(=O)N1CCOC(C1)c1cccs1
CVD-0006786,Brc1ccc(cc1)S(=O)(=O)CCN1CCN(CC1)C(=O)C=C
CVD-0006785,COc1ccc(F)cc1CN1CCN(CC1)C(=O)c1ccc(CNC(=O)C=C)cc1
CVD-0006784,CN(CC(=O)Nc1ccc(Cl)c(c1)S(=O)(=O)N1CCOCC1)C(=O)C=C
CVD-0006783,C=CC(=O)N1CCN(Cc2nc3ccccc3[nH]2)CC1
CVD-0006782,Cc1ccc(NC(=O)C=C)c(c1)S(=O)(=O)N1CCOCC1
CVD-0006781,C=CC(=O)Nc1cccc(CN2CCN(CC2)c2ccccn2)c1
CVD-0006780,C=CC(=O)N(Cc1ccccc1)C1CS(=O)(=O)C=C1
CVD-0006779,C=CC(=O)NCc1ccc(cc1)C(=O)N1CCC(CC1)c1nc2ccccc2s1
CVD-0006778,NC(=O)c1ccc(o1)S(=O)(=O)N1CCN(CC1)C(=O)c1ccc(CNC(=O)C=C)cc1
CVD-0006777,Cc1nc(CS(=O)(=O)CC(=O)c2cncc(C#N)c2C)[nH]c1C(F)(F)F
CVD-0006776,CS(=O)(=O)c1cnc(CC(F)(F)CCc2cncc(c2)C#N)[nH]1
CVD-0006775,FC(F)(F)c1cnc(CS(=O)(=O)CC(=O)c2cncc(c2)C#N)[nH]1
CVD-0006774,FC(F)(F)c1cnc([nH]1)C1CCCN(C1)C(=O)c1cncc(Cl)c1
CVD-0006773,FC(F)(F)c1cnc([nH]1)C1CCCN(C1)C(=O)c1cncc(c1)C#N
CVD-0006772,CCc1nc(ncc1NC(=O)CCl)C1C(F)C1F
CVD-0006771,ClCC(=O)N1CC2CC1CN2C(c1ccccc1)c1ccccc1
CVD-0006770,ClCC(=O)N1CC2CC1CN2Cc1cc(Cl)cc(Cl)c1
CVD-0006769,CS(=O)(=O)N1C2CC(C1c1ccccc1)N(C2)C(=O)CCl
CVD-0006768,Oc1cc(Cl)cc(CN2CC3CC2CN3C(=O)CCl)c1
CVD-0006767,Cc1ccc(cc1)S(=O)(=O)NC1CC2CC1CN2C(=O)CCl
CVD-0006766,CC(CCc1ccccc1)N1CC2CC1CN2C(=O)CCl
CVD-0006765,O=C(N1CC2CC1CN2c1ccccc1)c1cc(=O)[nH]c2ccccc12
CVD-0006764,Cc1cc(C)c(C)c(c1C)S(=O)(=O)N1CC2CC1CN2C(=O)c1cc(=O)[nH]c2ccccc12
CVD-0006763,Oc1ccc(O)c(CN2CC3CC2CN3C(=O)CCl)c1
CVD-0006762,CC(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006761,CC(C)N(C)C(=O)C1CC2CC1CN2C(=O)CCl
CVD-0006760,COc1ccc(cc1)N1CC2CC1CN2C(=O)CCl
CVD-0006759,ClCC(=O)N1CC2CC1CN2Cc1cccs1
CVD-0006758,ClCC(=O)N1CC2CC1CN2C(=O)c1cccs1
CVD-0006757,ClCC(=O)N1CC2CC1CN2S(=O)(=O)c1ccc(Cl)s1
CVD-0006756,ClCC(=O)N1CC2(CC1c1ccccc21)c1ccccc1
CVD-0006755,ClCC(=O)N1CC2CC1CN2Cc1ccsc1
CVD-0006754,ClCC(=O)N1CC2CC1CN2Cc1ccc(Br)s1
CVD-0006753,ClCC(=O)N1CC2CC1CC2C(=O)N1CCCCC1
CVD-0006752,Oc1ccccc1NC(=O)C1CC2CC1CN2C(=O)CCl
CVD-0006751,ClCC(=O)N1CC2CC1CC2NC(=O)c1ccccc1
CVD-0006750,Cc1ccc(C)c(c1)S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006749,ClCC(=O)N1CC2CC1CN2Cc1ccc(Cl)s1
CVD-0006748,ClCC(=O)N1CC2CC1CN2S(=O)(=O)c1ccc(Cl)cc1
CVD-0006747,ClCC(=O)N1CC2CC1CN2Cc1cccc2ccccc12
CVD-0006746,ClCC(=O)N1CC2CC1CN2S(=O)(=O)c1ccccc1C#N
CVD-0006745,Cc1ccc(c(C)c1)S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006744,Fc1ccccc1S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006743,Fc1ccc(cc1)C1OC2CC1N(C2)C(=O)CCl
CVD-0006742,Fc1cccc(F)c1S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006741,ClCC(=O)N1CC2CC1C(C2)c1nc2ccccc2s1
CVD-0006740,ClCC(=O)N1CC2CC1CN2C(=O)c1ccco1
CVD-0006739,[O-][N+](=O)c1ccccc1N1CC2CC1CN2C(=O)CCl
CVD-0006738,Cc1ccc(cc1)S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006737,Cc1ccc(cc1)C(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006736,Cc1cccc(CN2CC3CC2CN3C(=O)CCl)c1
CVD-0006735,Fc1cccc(c1)S(=O)(=O)N1CC2CC1CN2C(=O)CCl
CVD-0006734,ClCC(=O)N1CC2CC1CN2S(=O)(=O)c1cccs1
CVD-0006733,CNCn1nncc1CC(=O)N[C@H](c1nc2ccccc2n1C)c1ccccc1
CVD-0006732,Cn1c(nc2ccccc12)[C@@H](NC(=O)Cc1cnnn1CN1CCC1)c1ccccc1
CVD-0006731,Cn1c(nc2ccccc12)[C@@H](NC(=O)Cc1cnnn1CN)c1ccccc1
CVD-0006730,Cn1c(nc2ccccc12)[C@@H](NC(=O)Cc1ccncc1)c1ccc(Cl)cc1
CVD-0006729,Cn1nncc1CC(=O)N[C@H](c1nc2ccccc2n1C)c1ccc(Cl)cc1
CVD-0006728,Cn1c(nc2ccccc12)[C@@H](NC(=O)Cc1ccncc1)c1ccccc1
CVD-0006727,Cn1nncc1CC(=O)N[C@H](c1nc2ccccc2n1C)c1ccccc1
CVD-0006726,Cc1ccncc1C(N(C(=O)C=C)c1ccc(cc1-c1ccccc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1
CVD-0006725,CCc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1ccc(nc1)C(C)C)c1cccnc1
CVD-0006724,CCc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1cccnc1
CVD-0006723,CC(C)c1cccc(C)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1cccnc1
CVD-0006722,CCc1cccc(CCO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1cccnc1
CVD-0006721,CC(C)c1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1cccnc1
CVD-0006720,Cc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1cccnc1
CVD-0006719,Cc1ccncc1C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)C(=O)Nc1c(C)cccc1CO
CVD-0006718,Cc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc2CCCCc2s1)c1cccnc1
CVD-0006717,Cc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)Cl)c1cccnc1
CVD-0006716,Cc1cccc(CO)c1NC(=O)C(N(C1CC2(CCCC2)CN1)C(=O)C=C)c1cccnc1
CVD-0006715,Cc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C)c1ccc(N)nc1
CVD-0006714,CCc1cccc(C)c1NC(=O)C(N(C(=O)C=C)c1cc(n[nH]1)C(C)(C)C#N)c1cccnc1
CVD-0006713,Cc1ccc(CS(N)(=C)=C)cc1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cnccc1C
CVD-0006712,Cc1ccc(CC(C)(C)C)cc1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cnccc1C
CVD-0006711,CCc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cnccc1C
CVD-0006710,Cc1cccc(CO)c1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cnccc1C
CVD-0006709,CCc1ccc(C)c(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)c2cnccc2C)c1
CVD-0006708,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)C#N)c1cnccc1C
CVD-0006707,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)C)c1cnccc1C
CVD-0006706,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)Cl)c1cnccc1C
CVD-0006705,CNC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)Cl)c1cnccc1C
CVD-0006704,CNC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)C#N)c1cnccc1C
CVD-0006703,CNC(=O)[C@H](N(C(=O)C=C)c1cc(on1)C(C)(C)C)c1cnccc1C
CVD-0006702,CNC(=O)[C@H](N(C(=O)C=C)c1cnn(c1)C(C)(C)C)c1cnccc1C
CVD-0006701,CCc1cccc(C)c1CNC(=O)[C@H](N(C(=O)C=C)c1cnn(c1)C(C)(C)C)c1cnccc1C
CVD-0006700,CNC(=O)[C@H](N(C(=O)C=C)c1cnn(c1)C(C)(C)C#N)c1cnccc1C
CVD-0006699,CCc1cccc(C)c1CNC(=O)[C@H](N(C(=O)C=C)c1cnn(c1)C(C)(C)C#N)c1cnccc1C
CVD-0006698,CCc1cccc(C)c1CNC(=O)[C@H](N(C1CC2(CCCC2)CN1)C(=O)C=C)c1cnccc1C
CVD-0006697,CNC(=O)[C@H](N(C1CC2(CCCC2)CN1)C(=O)C=C)c1cnccc1C
CVD-0006696,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(cn1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006695,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(nc1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006694,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(cc1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006693,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(cc1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006692,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(cn1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006691,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(nc1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006690,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(nc1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006689,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(cn1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006688,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(cc1)C1(Cl)CCCC1)c1cnccc1C
CVD-0006687,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(cc1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006686,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(nc1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006685,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(cn1)C1(CCCC1)C#N)c1cnccc1C
CVD-0006684,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)cn1)c1cnccc1C
CVD-0006683,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)nc1)c1cnccc1C
CVD-0006682,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)cc1)c1cnccc1C
CVD-0006681,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)cc1)c1cnccc1C
CVD-0006680,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)cn1)c1cnccc1C
CVD-0006679,CCc1cccc(C)c1NC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)nc1)c1cnccc1C
CVD-0006678,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)nc1)c1cnccc1C
CVD-0006677,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)cn1)c1cnccc1C
CVD-0006676,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CCl)cc1)c1cnccc1C
CVD-0006675,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)cc1)c1cnccc1C
CVD-0006674,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)nc1)c1cnccc1C
CVD-0006673,CNC(=O)[C@H](N(C(=O)C=C)c1ccc(CC#N)cn1)c1cnccc1C
CVD-0006672,FC1CCC1CC(=O)N(CCn1[nH]o1)C1CN=CC=N1
CVD-0006671,CCC1=NCC(N=C1)N(CCn1[nH]o1)C(=O)CCl
CVD-0006670,O=C(Cc1cccc(c1)C#N)Nc1cnccc1C1CCCNC1
CVD-0006669,CC(=O)N1CCC(CC1)c1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0006668,NCc1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0006667,O=C(Cc1cncnc1)N1CCc2ccccc12
CVD-0006666,O=C(Cc1cccc(c1)C#N)Nc1cnccc1CN1CCOCC1
CVD-0006665,O=C(Cc1cccc(c1)C#N)Nc1cnccc1C#N
CVD-0006664,O=C(Cc1cncnc1)Nc1cccnc1
CVD-0006663,CS(=O)(=O)c1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0006662,O=C(Cc1cncnc1)Nc1cccc(c1)N1CCC1
CVD-0006661,[O-][N+](=O)c1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0006660,Fc1ccc(CC(=O)Nc2cccnc2)cc1
CVD-0006659,Clc1ccc(CC(=O)Nc2cccnc2)cc1
CVD-0006658,Clc1ncccc1NC(=O)Cc1ccccc1
CVD-0006657,OC(=O)c1ccccc1CC(=O)Nc1cccnc1
CVD-0006656,Clc1ccccc1CC(=O)Nc1cccnc1
CVD-0006655,NC(NC(=O)Cc1cncnc1)C1CC1
CVD-0006654,O=C(Cc1cncnc1)NC1CCNCC1
CVD-0006653,O=C(Cc1cncnc1)NC(=O)C1CC1
CVD-0006652,CC1COC(CO)CN1CNC(=O)Cc1cncnc1
CVD-0006651,CC(O)C(NC(=O)Cc1cncnc1)N(C)C
CVD-0006650,O=C(CN1CCOCC1)Cc1cncnc1
CVD-0006649,CC(NC1COCC1O)NC(=O)Cc1cncnc1
CVD-0006648,CC1COC(CO)CN1Cc1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0006647,CC1(CNC1)OCC(=O)Cc1cncnc1
CVD-0006646,O=C(Cc1cncnc1)NC1CCCNC1
CVD-0006645,O=C(Cc1cccc(c1)C#N)Nc1cnccc1CN1CCNCC1
CVD-0006644,O=C(Cc1cncnc1)NCN1CCNCC1
CVD-0006643,O=C(Cc1cncnc1)NCCOC1CNC1
CVD-0006642,CN(C)C(NC(=O)Cc1cncnc1)C1CCC1
CVD-0006641,CC(CO)(NC1CC1)C(=O)Cc1cncnc1
CVD-0006640,O=C(CN1CCNCC1)Cc1cncnc1
CVD-0006639,Cc1cnc2[nH]c(c(CCN(Cc3c(F)cccc3Cl)c3ccc4[nH]c(=O)oc4c3)c2c1)-n1os1
CVD-0006638,NCN(C(=O)CCl)c1ccc(F)cc1
CVD-0006637,CC(C1CNC(C(C1)C#N)S(N)(=O)=O)C1=CCN(C=C1)C(=O)CCl
CVD-0006636,ClCC(=O)N1CCN(CC1)C(c1cccc(c1)C#N)n1ccc2ccccc12
CVD-0006635,ClCC(=O)N1CCN(CC1)C(c1cccc(Cl)c1)n1ccc2ccccc12
CVD-0006634,ClCC(=O)N1CC2CC1CN2C(c1cccc(Cl)c1)n1ccc2ccccc12
CVD-0006633,ClCC(=O)N1CC2CC1CN2C(c1cccc(c1)C#N)n1ccc2ccccc12
CVD-0006632,ClCC(=O)N1CCN(CC1)C(c1ccccc1)c1cccc(Cl)c1
CVD-0006631,ClCC(=O)N1CCN(CC1)C(c1ccccc1)c1cccc(c1)C#N
CVD-0006630,NS(=O)(=O)c1ccc2c(CN3CC4CC3CN4C(=O)CCl)cc(Cl)cc2c1
CVD-0006629,NS(=O)(=O)c1ccc2c(CN3CC4CC3CN4C(=O)CCl)cc(cc2c1)C#N
CVD-0006628,NS(=O)(=O)c1cccc2c(CN3CC4CC3CN4C(=O)CCl)cc(cc12)C#N
CVD-0006627,ClCC(=O)N1CC2CC1CN2C(c1ccccc1)c1cccc(c1)C#N
CVD-0006626,ClCC(=O)N1CC2CC1CN2C(c1ccccc1)c1cc(cc2ccccc12)C#N
CVD-0006625,ClCC(=O)N1CC2CC1CN2C(c1ccccc1)c1cc(Cl)cc2ccccc12
CVD-0006624,NS(=O)(=O)c1cccc2c(CN3CC4CC3CN4C(=O)CCl)cc(Cl)cc12
CVD-0006623,ClCC(=O)N1CC2CC1CN2C(c1ccccc1)c1cccc(Cl)c1
CVD-0006622,ClCC(=O)N1CC2CC1CN2Cc1cc(cc2ccccc12)C#N
CVD-0006621,ClCC(=O)N1CC2CC1CN2Cc1cc(Cl)cc2ccccc12
CVD-0006620,Cc1nn(C)c2n(CC(=O)Nc3cc(Cl)ccc3C)c(=O)cc(C)c12
CVD-0006619,Nc1cn(CC(=O)Nc2cccc(Cl)c2)nn1
CVD-0006618,Clc1cccc(c1)N1CC[C@@H](Nc2nccn3cnnc23)C1=O
CVD-0006617,CN1CCCc2c(ccc(CCNC(=O)c3cc(=O)[nH]c4ccccc34)c12)S(N)(=O)=O
CVD-0006616,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(=O)[nH]c3ccccc23)c2CCCCc12
CVD-0006615,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(=O)[nH]c3ccccc23)c2ccccc12
CVD-0006614,COc1cccc(NCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
CVD-0006613,O=C(NCCc1cccc2ccccc12)c1cc(=O)[nH]c2ccccc12
CVD-0006612,COc1ccccc1OCC(CN1CCOCC1)NC(=O)c1cc(=O)[nH]c2ccccc12
CVD-0006611,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)N1CCCCC1
CVD-0006610,COc1ccccc1OCC(CC(C)C)NC(=O)c1cc(=O)[nH]c2ccccc12
CVD-0006609,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)N1CCC1
CVD-0006608,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)C1CC1
CVD-0006607,COc1ccccc1OCCNC(=O)c1cc(O)cc2ccccc12
CVD-0006606,COc1ccccc1OCCNC(=O)c1cc(N)cc2ccccc12
CVD-0006605,COc1ccccc1OCCNC(=O)c1cc(N)nc2ccccc12
CVD-0006604,Cc1ccncc1NC(=O)Cc1cccc(c1)C(C)(F)F
CVD-0006603,C[S+]([O-])c1cccc(CC(=O)Nc2cnccc2C)c1
CVD-0006602,CCC(F)(F)c1cccc(CC(=O)Nc2cnccc2C)c1
CVD-0006601,CC(C(=O)Nc1cnccc1C)c1cnn(c1)C1(CC1)C#N
CVD-0006600,Cc1ccncc1NC(=O)Cc1cnn(c1)C1(CC1)C#N
CVD-0006599,CC(C(=O)Nc1cnccc1C)c1cnn(c1)C1(I)CC1
CVD-0006598,CC(C(=O)Nc1cnccc1C)c1cnn(c1)C1(F)CC1
CVD-0006597,CC(C(=O)Nc1cnccc1C)c1cnn(c1)C1(Cl)CC1
CVD-0006596,CC(C(=O)Nc1cnccc1C)c1cnn(c1)C1(C)CC1
CVD-0006595,Cc1ccncc1NC(=O)Nc1cnn(c1)C1(CC1)C#N
CVD-0006594,Cc1ccncc1NC(=O)Nc1cnn(c1)C1(I)CC1
CVD-0006593,Cc1ccncc1NC(=O)Nc1cnn(c1)C1(F)CC1
CVD-0006592,Cc1ccncc1NC(=O)Nc1cnn(c1)C1(Cl)CC1
CVD-0006591,Cc1ccncc1NC(=O)Nc1cnn(c1)C1(C)CC1
CVD-0006590,Cc1ccncc1NC(=O)Cc1cnn(c1)C1(I)CC1
CVD-0006589,Cc1ccncc1NC(=O)Cc1cnn(c1)C1(F)CC1
CVD-0006588,Cc1ccncc1NC(=O)Cc1cnn(c1)C1(Cl)CC1
CVD-0006587,Cc1ccncc1NC(=O)Cc1cnn(c1)C1(C)CC1
CVD-0006586,CC(C(=O)Nc1cncc2ccccc12)c1cccc(c1)C1(CC1)C#N
CVD-0006585,O=C(Cc1cccc(c1)C1(CC1)C#N)Nc1cncc2ccccc12
CVD-0006584,CC(C(=O)Nc1cncc2ccccc12)c1cccc(c1)C1(I)CC1
CVD-0006583,CC(C(=O)Nc1cncc2ccccc12)c1cccc(c1)C1(F)CC1
CVD-0006582,CC(C(=O)Nc1cncc2ccccc12)c1cccc(c1)C1(Cl)CC1
CVD-0006581,CC(C(=O)Nc1cncc2ccccc12)c1cccc(c1)C1(C)CC1
CVD-0006580,O=C(Nc1cccc(c1)C1(CC1)C#N)Nc1cncc2ccccc12
CVD-0006579,IC1(CC1)c1cccc(NC(=O)Nc2cncc3ccccc23)c1
CVD-0006578,FC1(CC1)c1cccc(NC(=O)Nc2cncc3ccccc23)c1
CVD-0006577,ClC1(CC1)c1cccc(NC(=O)Nc2cncc3ccccc23)c1
CVD-0006576,CC1(CC1)c1cccc(NC(=O)Nc2cncc3ccccc23)c1
CVD-0006575,IC1(CC1)c1cccc(CC(=O)Nc2cncc3ccccc23)c1
CVD-0006574,FC1(CC1)c1cccc(CC(=O)Nc2cncc3ccccc23)c1
CVD-0006573,ClC1(CC1)c1cccc(CC(=O)Nc2cncc3ccccc23)c1
CVD-0006572,CC1(CC1)c1cccc(CC(=O)Nc2cncc3ccccc23)c1
CVD-0006571,O=C(Cc1cccc(c1)C1(CC1)C#N)Nc1cncc2CCCCc12
CVD-0006570,CC(C(=O)Nc1cncc2CCCCc12)c1cccc(c1)C1(I)CC1
CVD-0006569,CC(C(=O)Nc1cncc2CCCCc12)c1cccc(c1)C1(CC1)C#N
CVD-0006568,CC(C(=O)Nc1cncc2CCCCc12)c1cccc(c1)C1(F)CC1
CVD-0006567,CC(C(=O)Nc1cncc2CCCCc12)c1cccc(c1)C1(Cl)CC1
CVD-0006566,CC(C(=O)Nc1cncc2CCCCc12)c1cccc(c1)C1(C)CC1
CVD-0006565,O=C(Nc1cccc(c1)C1(CC1)C#N)Nc1cncc2CCCCc12
CVD-0006564,IC1(CC1)c1cccc(NC(=O)Nc2cncc3CCCCc23)c1
CVD-0006563,FC1(CC1)c1cccc(NC(=O)Nc2cncc3CCCCc23)c1
CVD-0006562,ClC1(CC1)c1cccc(NC(=O)Nc2cncc3CCCCc23)c1
CVD-0006561,CC1(CC1)c1cccc(NC(=O)Nc2cncc3CCCCc23)c1
CVD-0006560,IC1(CC1)c1cccc(CC(=O)Nc2cncc3CCCCc23)c1
CVD-0006559,FC1(CC1)c1cccc(CC(=O)Nc2cncc3CCCCc23)c1
